"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307112341;11234;"RAIMUNDO MACIEL DOS SANTOS";"DINHO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";11;"PPB";"Partido Progressista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307171131;17113;"VIRGINALDO FERREIRA DINIZ";"DINIZ";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307121001;12100;"DIRLEY FURTADO DA SILVA";"DIRLEY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";8;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307144441;14444;"ALIRIO TRINDADE DA SILVA BENJAMIN";"DR. ALÍRIO";"#NE";2;"DEFERIDO";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARTIDO ISOLADO";"PTB";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401351;40135;"DILSON FERREIRA DA SILVA";"DR. DILSON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307172121;17212;"JOSE MARIA DE DEUS E SILVA";"DR. JOSÉ MARIA DE DEUS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307221211;22121;"MANOEL BRASIL DE PAULA FILHO";"DR. MANOEL BRASIL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";2;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307251551;25155;"ANTONIO PINHEIRO TELES";"DR. TELES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";30;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151251;15125;"JORGE EVALDO EDINHO DUARTE PINHEIRO";"EDINHO DUARTE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307131331;13133;"EDUARDO CELANO POSSAS";"EDUARDO CELANO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401101;40110;"ERRASORIS MORAES DE ALMEIDA";"ERRASORIS ALMEIDA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401121;40112;"EURY SALLES FARIAS";"EURY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";2;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307124561;12456;"FRANCISCO DAS GRACAS TELES RODRIGUES";"F. TELES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307251341;25134;"MARIA FATIMA DE OLIVEIRA";"FATIMA OLIVEIRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307141231;14123;"AMIRALDO DA SILVA FAVACHO";"FAVACHO";"#NE";2;"DEFERIDO";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARTIDO ISOLADO";"PTB";"N";0;"#NE";75;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307251241;25124;"JOSE FERREIRA COSTA";"FERREIRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151231;15123;"FRAN SOARES NASCIMENTO JUNIOR";"FRAN JÚNIOR";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";2;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151561;15156;"FELIX RAMALHO";"FÉLIX RAMALHO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307121471;12147;"GERALDO SOUSA ROCHA";"GERALDO ROCHA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";26;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307123651;12365;"INDALECIO VANDERLEI MENDES DA ROCHA";"INDALÉRCIO VANDERLEI";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151111;15111;"LUIZ IRACU GUIMARAES COLARES";"IRAÇU COLARES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";48;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307565001;56500;"IVAN JOSE DE LIMA";"IVAN";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";56;"PRONA";"Partido da Reedificação da Ordem Nacional";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307121211;12121;"JOSÉ ANTÔNIO DA SILVA";"J JOVINO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401171;40117;"JANETE MARIA GÓES CAPIBERIBE";"JANETE CAPI";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";22;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307251471;25147;"JARBAS FERREIRA GATO";"JARBAS GATO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";1;5;"MÉDIA"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307412341;41234;"JORGE EMANOEL AMANAJAS CARDOSO";"JORGE AMANAJÁS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";41;"PSD";"Partido Social Democrático";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";1;5;"MÉDIA"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307251221;25122;"JOAO JORGE GOULART SALOMAO DE SANTANA";"JORGE SALOMÃO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";13;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151551;15155;"JOSÉ ARAGUARINO DE MONT ALVERNE";"JOSÉ ARAGUARINO MONT ALVERNE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307141001;14100;"JOAO DIAS DE CARVALHO";"JOÃO DIAS";"#NE";2;"DEFERIDO";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARTIDO ISOLADO";"PTB";"N";0;"#NE";11;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307232221;23222;"JOAO WILSON VAZ DOS SANTOS";"JOÃO WILSON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";23;"PPS";"Partido Popular Socialista";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";10;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401471;40147;"JUDITH GUIMARAES MEDEIROS";"JUDITH";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307121231;12123;"CARLOS ALBERTO SAMPAIO CANTUÁRIA";"KEKA CANTUÁRIA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";15;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307431111;43111;"KENNEDY MACIEL DE BRITO";"KENNEDY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307453331;45333;"LAERCIO AIRES DOS SANTOS";"LAERCIO AIRES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";17;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401111;40111;"DULCILENE SANTOS DE OLIVEIRA CASTILHO";"LANI";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307411231;41123;"LUIZ CANTUÁRIA BARRETO";"LUCAS BARRETO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";41;"PSD";"Partido Social Democrático";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";16;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307131991;13199;"LUIZ REIS PINHEIRO";"LUIZINHO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307434561;43456;"MARCELINO GURJAO FARIAS";"MARCELINO GURJÃO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";7;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307401141;40114;"MARCELO SILVA LOBO";"MARCELO LOBO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307454441;45444;"MARCONDES EDES MIGUEL SOBRINHO";"MARCONDES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151221;15122;"ALTAMIR MINEIRO REZENDE";"MINEIRO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";24;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307171231;17123;"JOSE JULIO DE MIRANDA COELHO";"MIRANDA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";3;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307123441;12344;"NAZARÉ ALMEIDA BARROS";"NAZARÉ";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307151201;15120;"IRANEIDE SANTOS GOMES FEITOSA";"NEIDE SANTOS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307700701;70070;"NIVALDA PORTAL DO ESPIRITO SANTO";"NIVALDA PORTAL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";70;"PT do B";"Partido Trabalhista do Brasil";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";18;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06009";"PRACUUBA";1;7;"Deputado Estadual";300000307457771;45777;"OSCAR LUIZ PAIVA DA COSTA";"OSCAR PAIVA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";1;2;"SUPLENTE"
